DecimalYear,WaveHeight
2020.243669,0.586600736
2020.246407,0.545132189
2020.246407,0.545132189
2020.246407,0.545132189
2020.249144,0.68694947
2020.249144,0.68694947
2020.249144,0.68694947
2020.251882,0.694096775
2020.251882,0.694096775
2020.251882,0.694096775
2020.257358,0.634274479
2020.257358,0.634274479
2020.257358,0.634274479
2020.260096,1.067842566
2020.260096,1.067842566
2020.260096,1.067842566
2020.262834,1.053721931
2020.262834,1.053721931
2020.262834,1.053721931
2020.265572,0.838902256
2020.265572,0.838902256
2020.265572,0.838902256
2020.268309,0.970489276
2020.268309,0.970489276
2020.268309,0.970489276
2020.271047,0.842563943
2020.271047,0.842563943
2020.271047,0.842563943
2020.276523,0.646481555
2020.276523,0.646481555
2020.276523,0.646481555
2020.279261,0.598597001
2020.279261,0.598597001
2020.279261,0.598597001
2020.281999,0.521086624
2020.281999,0.521086624
2020.281999,0.521086624
2020.284736,0.499996374
2020.284736,0.499996374
2020.284736,0.499996374
2020.287474,0.618254568
2020.287474,0.618254568
2020.287474,0.618254568
2020.290212,0.680911547
2020.290212,0.680911547
2020.290212,0.680911547
2020.295688,0.710584045
2020.295688,0.710584045
2020.295688,0.710584045
2020.298426,0.677677
2020.298426,0.677677
2020.298426,0.677677
2020.301164,0.711542569
2020.301164,0.711542569
2020.301164,0.711542569
2020.303901,0.692714935
2020.303901,0.692714935
2020.303901,0.692714935
2020.306639,0.569359607
2020.306639,0.569359607
2020.306639,0.569359607
2020.312115,0.728750838
2020.312115,0.728750838
2020.312115,0.728750838
2020.314853,0.699486604
2020.314853,0.699486604
2020.314853,0.699486604
2020.317591,0.612019533
2020.317591,0.612019533
2020.317591,0.612019533
2020.320329,0.634346034
2020.320329,0.634346034
2020.320329,0.634346034
2020.323066,0.646723826
2020.323066,0.646723826
2020.323066,0.646723826
2020.325804,0.709786655
2020.325804,0.709786655
2020.325804,0.709786655
2020.33128,0.723412179
2020.33128,0.723412179
2020.33128,0.723412179
2020.334018,0.588121373
2020.334018,0.588121373
2020.334018,0.588121373
2020.336756,0.74800189
2020.336756,0.74800189
2020.336756,0.74800189
2020.339493,0.586620026
2020.339493,0.586620026
2020.339493,0.586620026
2020.342231,0.75906512
2020.342231,0.75906512
2020.342231,0.75906512
2020.344969,0.699682319
2020.344969,0.699682319
2020.344969,0.699682319
2020.350445,0.617265641
2020.350445,0.617265641
2020.350445,0.617265641
2020.353183,0.666699942
2020.353183,0.666699942
2020.353183,0.666699942
2020.355921,0.996114571
2020.355921,0.996114571
2020.355921,0.996114571
2020.358658,1.342111488
2020.358658,1.342111488
2020.358658,1.342111488
2020.361396,1.321464508
2020.361396,1.321464508
2020.361396,1.321464508
2020.364134,0.963775067
2020.364134,0.963775067
2020.364134,0.963775067
2020.36961,0.850604182
2020.36961,0.850604182
2020.36961,0.850604182
2020.372348,0.638277474
2020.372348,0.638277474
2020.372348,0.638277474
2020.375086,1.177570087
2020.375086,1.177570087
2020.375086,1.177570087
2020.377823,1.434000392
2020.377823,1.434000392
2020.377823,1.434000392
2020.380561,1.080565948
2020.380561,1.080565948
2020.380561,1.080565948
2020.386037,0.660908207
2020.386037,0.660908207
2020.386037,0.660908207
2020.388775,0.602210715
2020.388775,0.602210715
2020.388775,0.602210715
2020.391513,0.593877986
2020.391513,0.593877986
2020.391513,0.593877986
2020.394251,0.51478694
2020.394251,0.51478694
2020.394251,0.51478694
2020.396988,0.698695552
2020.396988,0.698695552
2020.396988,0.698695552
2020.399726,0.854113697
2020.399726,0.854113697
2020.399726,0.854113697
2020.405202,0.81161699
2020.405202,0.81161699
2020.405202,0.81161699
2020.40794,0.84067345
2020.40794,0.84067345
2020.40794,0.84067345
2020.410678,1.166863026
2020.410678,1.166863026
2020.410678,1.166863026
2020.413415,0.897876628
2020.413415,0.897876628
2020.413415,0.897876628
2020.416153,0.806695142
2020.416153,0.806695142
2020.416153,0.806695142
2020.418891,0.714947042
2020.418891,0.714947042
2020.418891,0.714947042
2020.424367,0.638446408
2020.424367,0.638446408
2020.424367,0.638446408
2020.427105,0.985009167
2020.427105,0.985009167
2020.427105,0.985009167
2020.429843,0.918799797
2020.429843,0.918799797
2020.429843,0.918799797
2020.43258,0.676303046
2020.43258,0.676303046
2020.43258,0.676303046
2020.435318,0.59117733
2020.435318,0.59117733
2020.435318,0.59117733
2020.440794,0.526052693
2020.440794,0.526052693
2020.440794,0.526052693
2020.443532,0.571660456
2020.443532,0.571660456
2020.443532,0.571660456
2020.44627,0.663498706
2020.44627,0.663498706
2020.44627,0.663498706
2020.449008,0.609135048
2020.449008,0.609135048
2020.449008,0.609135048
2020.451745,0.565265574
2020.451745,0.565265574
2020.451745,0.565265574
2020.454483,0.493280415
2020.454483,0.493280415
2020.454483,0.493280415
2020.459959,0.61535349
2020.459959,0.61535349
2020.459959,0.61535349
2020.462697,0.622857153
2020.462697,0.622857153
2020.462697,0.622857153
2020.465435,0.639949919
2020.465435,0.639949919
2020.465435,0.639949919
2020.468172,0.642662448
2020.468172,0.642662448
2020.468172,0.642662448
2020.47091,0.619855339
2020.47091,0.619855339
2020.47091,0.619855339
2020.473648,0.690422771
2020.473648,0.690422771
2020.473648,0.690422771
2020.479124,0.734258924
2020.479124,0.734258924
2020.479124,0.734258924
2020.481862,0.645531673
2020.481862,0.645531673
2020.481862,0.645531673
2020.4846,0.519591186
2020.4846,0.519591186
2020.4846,0.519591186
2020.487337,0.657873393
2020.487337,0.657873393
2020.487337,0.657873393
2020.490075,0.900834095
2020.490075,0.900834095
2020.490075,0.900834095
2020.495551,0.953490159
2020.495551,0.953490159
2020.495551,0.953490159
2020.498289,1.070622867
2020.498289,1.070622867
2020.498289,1.070622867
2020.501027,0.9734341
2020.501027,0.9734341
2020.501027,0.9734341
2020.503765,0.944334615
2020.503765,0.944334615
2020.503765,0.944334615
2020.506502,1.2714372
2020.506502,1.2714372
2020.506502,1.2714372
2020.50924,0.802676866
2020.50924,0.802676866
2020.50924,0.802676866
2020.514716,0.530193402
2020.514716,0.530193402
2020.514716,0.530193402
2020.517454,0.531478125
2020.517454,0.531478125
2020.517454,0.531478125
2020.520192,0.503915033
2020.520192,0.503915033
2020.520192,0.503915033
2020.52293,0.408703462
2020.52293,0.408703462
2020.52293,0.408703462
2020.525667,0.422109862
2020.525667,0.422109862
2020.525667,0.422109862
2020.528405,0.513889291
2020.528405,0.513889291
2020.528405,0.513889291
2020.533881,0.55539298
2020.533881,0.55539298
2020.533881,0.55539298
2020.536619,0.557429985
2020.536619,0.557429985
2020.536619,0.557429985
2020.539357,0.519207685
2020.539357,0.519207685
2020.539357,0.519207685
2020.542094,0.59936762
2020.542094,0.59936762
2020.542094,0.59936762
2020.544832,0.593461512
2020.544832,0.593461512
2020.544832,0.593461512
2020.54757,0.536085088
2020.54757,0.536085088
2020.54757,0.536085088
2020.553046,0.516656968
2020.553046,0.516656968
2020.553046,0.516656968
2020.555784,0.557630764
2020.555784,0.557630764
2020.555784,0.557630764
2020.558522,0.506498003
2020.558522,0.506498003
2020.558522,0.506498003
2020.561259,0.435559607
2020.561259,0.435559607
2020.561259,0.435559607
2020.563997,0.490145436
2020.563997,0.490145436
2020.563997,0.490145436
2020.569473,0.530148203
2020.569473,0.530148203
2020.569473,0.530148203
2020.572211,0.534950532
2020.572211,0.534950532
2020.572211,0.534950532
2020.574949,0.467850177
2020.574949,0.467850177
2020.574949,0.467850177
2020.577687,0.365634766
2020.577687,0.365634766
2020.577687,0.365634766
2020.580424,0.349759895
2020.580424,0.349759895
2020.580424,0.349759895
2020.583162,0.377479862
2020.583162,0.377479862
2020.583162,0.377479862
2020.588638,0.4287257
2020.588638,0.4287257
2020.588638,0.4287257
2020.591376,0.468326854
2020.591376,0.468326854
2020.591376,0.468326854
2020.594114,0.470365149
2020.594114,0.470365149
2020.594114,0.470365149
2020.596851,0.515985772
2020.596851,0.515985772
2020.596851,0.515985772
2020.599589,0.553898064
2020.599589,0.553898064
2020.599589,0.553898064
2020.602327,0.53434849
2020.602327,0.53434849
2020.602327,0.53434849
2020.607803,0.569553255
2020.607803,0.569553255
2020.607803,0.569553255
2020.610541,0.639288984
2020.610541,0.639288984
2020.610541,0.639288984
2020.613279,0.582307695
2020.613279,0.582307695
2020.613279,0.582307695
2020.616016,0.529256167
2020.616016,0.529256167
2020.616016,0.529256167
2020.618754,0.493396474
2020.618754,0.493396474
2020.618754,0.493396474
2020.62423,0.465705278
2020.62423,0.465705278
2020.62423,0.465705278
2020.626968,0.46188208
2020.626968,0.46188208
2020.626968,0.46188208
2020.629706,0.442802533
2020.629706,0.442802533
2020.629706,0.442802533
2020.632444,0.50700831
2020.632444,0.50700831
2020.632444,0.50700831
2020.635181,0.519637149
2020.635181,0.519637149
2020.635181,0.519637149
2020.637919,0.564154248
2020.637919,0.564154248
2020.637919,0.564154248
2020.643395,0.660859077
2020.643395,0.660859077
2020.643395,0.660859077
2020.646133,0.60415298
2020.646133,0.60415298
2020.646133,0.60415298
2020.648871,0.616026748
2020.648871,0.616026748
2020.648871,0.616026748
2020.651608,0.562067769
2020.651608,0.562067769
2020.651608,0.562067769
2020.654346,0.530330899
2020.654346,0.530330899
2020.654346,0.530330899
2020.657084,0.546139403
2020.657084,0.546139403
2020.657084,0.546139403
2020.66256,0.55714458
2020.66256,0.55714458
2020.66256,0.55714458
2020.665298,0.587310268
2020.665298,0.587310268
2020.665298,0.587310268
2020.668036,0.530493745
2020.668036,0.530493745
2020.668036,0.530493745
2020.670773,0.526624602
2020.670773,0.526624602
2020.670773,0.526624602
2020.673511,0.501274637
2020.673511,0.501274637
2020.673511,0.501274637
2020.678987,0.426120575
2020.678987,0.426120575
2020.678987,0.426120575
2020.681725,0.451727463
2020.681725,0.451727463
2020.681725,0.451727463
2020.684463,0.5347743
2020.684463,0.5347743
2020.684463,0.5347743
2020.687201,0.73295353
2020.687201,0.73295353
2020.687201,0.73295353
2020.689938,0.756257269
2020.689938,0.756257269
2020.689938,0.756257269
2020.692676,0.678205383
2020.692676,0.678205383
2020.692676,0.678205383
2020.698152,0.552435255
2020.698152,0.552435255
2020.698152,0.552435255
2020.70089,0.551969953
2020.70089,0.551969953
2020.70089,0.551969953
2020.703628,0.553811535
2020.703628,0.553811535
2020.703628,0.553811535
2020.706366,0.574066785
2020.706366,0.574066785
2020.706366,0.574066785
2020.709103,0.562900298
2020.709103,0.562900298
2020.709103,0.562900298
2020.711841,0.577898615
2020.711841,0.577898615
2020.711841,0.577898615
2020.717317,0.529638701
2020.717317,0.529638701
2020.717317,0.529638701
2020.720055,0.567592002
2020.720055,0.567592002
2020.720055,0.567592002
2020.722793,0.569333013
2020.722793,0.569333013
2020.722793,0.569333013
2020.72553,0.653869076
2020.72553,0.653869076
2020.72553,0.653869076
2020.728268,0.583889563
2020.728268,0.583889563
2020.728268,0.583889563
2020.731006,0.996635993
2020.731006,0.996635993
2020.731006,0.996635993
2020.736482,0.861921403
2020.736482,0.861921403
2020.736482,0.861921403
2020.73922,0.723055944
2020.73922,0.723055944
2020.73922,0.723055944
2020.741958,0.773675315
2020.741958,0.773675315
2020.741958,0.773675315
2020.744695,1.224418646
2020.744695,1.224418646
2020.744695,1.224418646
2020.747433,1.062199083
2020.747433,1.062199083
2020.747433,1.062199083
2020.752909,0.958681175
2020.752909,0.958681175
2020.752909,0.958681175
2020.755647,0.755806388
2020.755647,0.755806388
2020.755647,0.755806388
2020.758385,0.725479773
2020.758385,0.725479773
2020.758385,0.725479773
2020.761123,0.975328813
2020.761123,0.975328813
2020.761123,0.975328813
2020.76386,0.93055182
2020.76386,0.93055182
2020.76386,0.93055182
2020.766598,0.587354574
2020.766598,0.587354574
2020.766598,0.587354574
2020.772074,0.545608966
2020.772074,0.545608966
2020.772074,0.545608966
2020.774812,0.63778064
2020.774812,0.63778064
2020.774812,0.63778064
2020.77755,0.765401103
2020.77755,0.765401103
2020.77755,0.765401103
2020.780287,0.624120895
2020.780287,0.624120895
2020.780287,0.624120895
2020.783025,0.594805841
2020.783025,0.594805841
2020.783025,0.594805841
2020.785763,0.612452596
2020.785763,0.612452596
2020.785763,0.612452596
2020.791239,0.636650805
2020.791239,0.636650805
2020.791239,0.636650805
2020.793977,0.67092834
2020.793977,0.67092834
2020.793977,0.67092834
2020.796715,0.634337772
2020.796715,0.634337772
2020.796715,0.634337772
2020.799452,0.613531924
2020.799452,0.613531924
2020.799452,0.613531924
2020.80219,0.65688164
2020.80219,0.65688164
2020.80219,0.65688164
2020.807666,0.758260113
2020.807666,0.758260113
2020.807666,0.758260113
2020.810404,0.640307729
2020.810404,0.640307729
2020.810404,0.640307729
2020.813142,0.567613576
2020.813142,0.567613576
2020.813142,0.567613576
2020.81588,0.589463472
2020.81588,0.589463472
2020.81588,0.589463472
2020.818617,0.539783705
2020.818617,0.539783705
2020.818617,0.539783705
2020.821355,0.555619276
2020.821355,0.555619276
2020.821355,0.555619276
2020.826831,0.470378697
2020.826831,0.470378697
2020.826831,0.470378697
2020.829569,0.388709993
2020.829569,0.388709993
2020.829569,0.388709993
2020.832307,0.401627471
2020.832307,0.401627471
2020.832307,0.401627471
2020.835044,0.51198404
2020.835044,0.51198404
2020.835044,0.51198404
2020.837782,0.564269107
2020.837782,0.564269107
2020.837782,0.564269107
2020.84052,0.682564573
2020.84052,0.682564573
2020.84052,0.682564573
2020.845996,0.611161887
2020.845996,0.611161887
2020.845996,0.611161887
2020.848734,0.766609558
2020.848734,0.766609558
2020.848734,0.766609558
2020.851472,1.340027446
2020.851472,1.340027446
2020.851472,1.340027446
2020.854209,0.913169425
2020.854209,0.913169425
2020.854209,0.913169425
2020.856947,0.583031416
2020.856947,0.583031416
2020.856947,0.583031416
2020.862423,0.41348676
2020.862423,0.41348676
2020.862423,0.41348676
2020.865161,0.462858503
2020.865161,0.462858503
2020.865161,0.462858503
2020.867899,0.48670562
2020.867899,0.48670562
2020.867899,0.48670562
2020.870637,0.803273379
2020.870637,0.803273379
2020.870637,0.803273379
2020.873374,0.815979833
2020.873374,0.815979833
2020.873374,0.815979833
2020.876112,0.896133965
2020.876112,0.896133965
2020.876112,0.896133965
2020.881588,1.334128554
2020.881588,1.334128554
2020.881588,1.334128554
2020.884326,1.1156885
2020.884326,1.1156885
2020.884326,1.1156885
2020.887064,0.856589266
2020.887064,0.856589266
2020.887064,0.856589266
2020.889802,0.570488571
2020.889802,0.570488571
2020.889802,0.570488571
2020.892539,0.503000863
2020.892539,0.503000863
2020.892539,0.503000863
2020.895277,0.685569239
2020.895277,0.685569239
2020.895277,0.685569239
2020.900753,0.735255548
2020.900753,0.735255548
2020.900753,0.735255548
2020.903491,1.0500585
2020.903491,1.0500585
2020.903491,1.0500585
2020.906229,0.650186502
2020.906229,0.650186502
2020.906229,0.650186502
2020.908966,0.496505666
2020.908966,0.496505666
2020.908966,0.496505666
2020.911704,0.575672164
2020.911704,0.575672164
2020.911704,0.575672164
2020.914442,0.859215003
2020.914442,0.859215003
2020.914442,0.859215003
2020.919918,0.766519039
2020.919918,0.766519039
2020.919918,0.766519039
2020.922656,0.753183229
2020.922656,0.753183229
2020.922656,0.753183229
2020.925394,0.894250921
2020.925394,0.894250921
2020.925394,0.894250921
2020.928131,0.624062708
2020.928131,0.624062708
2020.928131,0.624062708
2020.930869,0.915797397
2020.930869,0.915797397
2020.930869,0.915797397
2020.936345,1.364514833
2020.936345,1.364514833
2020.936345,1.364514833
2020.939083,1.271333442
2020.939083,1.271333442
2020.939083,1.271333442
2020.941821,1.124408914
2020.941821,1.124408914
2020.941821,1.124408914
2020.944559,0.845239358
2020.944559,0.845239358
2020.944559,0.845239358
2020.947296,0.711835097
2020.947296,0.711835097
2020.947296,0.711835097
2020.950034,1.476624679
2020.950034,1.476624679
2020.950034,1.476624679
2020.95551,1.231281864
2020.95551,1.231281864
2020.95551,1.231281864
2020.958248,0.93805392
2020.958248,0.93805392
2020.958248,0.93805392
2020.960986,1.010514796
2020.960986,1.010514796
2020.960986,1.010514796
2020.963723,0.932315258
2020.963723,0.932315258
2020.963723,0.932315258
2020.966461,0.83071363
2020.966461,0.83071363
2020.966461,0.83071363
2020.969199,0.669317122
2020.969199,0.669317122
2020.969199,0.669317122
2020.974675,0.727897895
2020.974675,0.727897895
2020.974675,0.727897895
2020.977413,0.738351064
2020.977413,0.738351064
2020.977413,0.738351064
2020.980151,0.626208718
2020.980151,0.626208718
2020.980151,0.626208718
2020.982888,1.407331402
2020.982888,1.407331402
2020.982888,1.407331402
2020.985626,1.573484054
2020.985626,1.573484054
2020.985626,1.573484054
2020.991102,1.564945338
2020.991102,1.564945338
2020.991102,1.564945338
2020.99384,1.578243054
2020.99384,1.578243054
2020.99384,1.578243054
2020.996578,1.06718132
2020.996578,1.06718132
2020.996578,1.06718132
2020.999316,1.033492122
2020.999316,1.033492122
2020.999316,1.033492122
2021,1.207545871
2021,1.207545871
2021,1.207545871
2021.002738,1.295280791
2021.002738,1.295280791
2021.002738,1.295280791
2021.005476,1.524770463
2021.005476,1.524770463
2021.005476,1.524770463
2021.008214,1.387361346
2021.008214,1.387361346
2021.008214,1.387361346
2021.010951,1.153912429
2021.010951,1.153912429
2021.010951,1.153912429
2021.013689,1.194226304
2021.013689,1.194226304
2021.013689,1.194226304
2021.019165,1.09409851
2021.019165,1.09409851
2021.019165,1.09409851
2021.021903,1.185495967
2021.021903,1.185495967
2021.021903,1.185495967
2021.024641,1.06811594
2021.024641,1.06811594
2021.024641,1.06811594
2021.027379,1.250037785
2021.027379,1.250037785
2021.027379,1.250037785
2021.030116,1.336664429
2021.030116,1.336664429
2021.030116,1.336664429
2021.032854,1.211173458
2021.032854,1.211173458
2021.032854,1.211173458
2021.03833,0.82678955
2021.03833,0.82678955
2021.03833,0.82678955
2021.041068,1.110989843
2021.041068,1.110989843
2021.041068,1.110989843
2021.043806,1.213814187
2021.043806,1.213814187
2021.043806,1.213814187
2021.046543,1.056693513
2021.046543,1.056693513
2021.046543,1.056693513
2021.049281,0.631931093
2021.049281,0.631931093
2021.049281,0.631931093
2021.052019,0.650391888
2021.052019,0.650391888
2021.052019,0.650391888
2021.057495,0.773739218
2021.057495,0.773739218
2021.057495,0.773739218
2021.060233,1.271715962
2021.060233,1.271715962
2021.060233,1.271715962
2021.062971,1.130529877
2021.062971,1.130529877
2021.062971,1.130529877
2021.065708,1.279737596
2021.065708,1.279737596
2021.065708,1.279737596
2021.068446,2.364036529
2021.068446,2.364036529
2021.068446,2.364036529
2021.073922,2.748249721
2021.073922,2.748249721
2021.073922,2.748249721
2021.07666,1.724223471
2021.07666,1.724223471
2021.07666,1.724223471
2021.079398,1.078829029
2021.079398,1.078829029
2021.079398,1.078829029
2021.082136,0.994964994
2021.082136,0.994964994
2021.082136,0.994964994
2021.084873,1.317780188
2021.084873,1.317780188
2021.084873,1.317780188
2021.087611,0.928047885
2021.087611,0.928047885
2021.087611,0.928047885
2021.093087,0.659576691
2021.093087,0.659576691
2021.093087,0.659576691
2021.095825,0.54155843
2021.095825,0.54155843
2021.095825,0.54155843
2021.098563,0.520930409
2021.098563,0.520930409
2021.098563,0.520930409
2021.1013,0.442911313
2021.1013,0.442911313
2021.1013,0.442911313
2021.104038,0.403563262
2021.104038,0.403563262
2021.104038,0.403563262
2021.106776,0.452340053
2021.106776,0.452340053
2021.106776,0.452340053
2021.112252,0.479960894
2021.112252,0.479960894
2021.112252,0.479960894
2021.11499,0.549695599
2021.11499,0.549695599
2021.11499,0.549695599
2021.117728,0.753045798
2021.117728,0.753045798
2021.117728,0.753045798
2021.120465,0.920616216
2021.120465,0.920616216
2021.120465,0.920616216
2021.123203,0.833110411
2021.123203,0.833110411
2021.123203,0.833110411
2021.128679,0.916815412
2021.128679,0.916815412
2021.128679,0.916815412
2021.131417,0.793180438
2021.131417,0.793180438
2021.131417,0.793180438
2021.134155,0.79766121
2021.134155,0.79766121
2021.134155,0.79766121
2021.136893,0.879729836
2021.136893,0.879729836
2021.136893,0.879729836
2021.13963,0.657664921
2021.13963,0.657664921
2021.13963,0.657664921
2021.142368,0.672185243
2021.142368,0.672185243
2021.142368,0.672185243
2021.147844,0.854245824
2021.147844,0.854245824
2021.147844,0.854245824
2021.150582,0.723592025
2021.150582,0.723592025
2021.150582,0.723592025
2021.15332,0.749557638
2021.15332,0.749557638
2021.15332,0.749557638
2021.156057,0.803923045
2021.156057,0.803923045
2021.156057,0.803923045
2021.158795,0.651932039
2021.158795,0.651932039
2021.158795,0.651932039
2021.161533,0.612666972
2021.161533,0.612666972
2021.161533,0.612666972
2021.167009,0.950718439
2021.167009,0.950718439
2021.167009,0.950718439
2021.169747,0.854881145
2021.169747,0.854881145
2021.169747,0.854881145
2021.172485,1.176327552
2021.172485,1.176327552
2021.172485,1.176327552
2021.175222,1.080417762
2021.175222,1.080417762
2021.175222,1.080417762
2021.17796,1.178975408
2021.17796,1.178975408
2021.17796,1.178975408
2021.180698,1.190488457
2021.180698,1.190488457
2021.180698,1.190488457
2021.186174,1.242459325
2021.186174,1.242459325
2021.186174,1.242459325
2021.188912,1.222936483
2021.188912,1.222936483
2021.188912,1.222936483
2021.19165,0.684713225
2021.19165,0.684713225
2021.19165,0.684713225
2021.194387,0.44818581
2021.194387,0.44818581
2021.194387,0.44818581
2021.197125,1.087771388
2021.197125,1.087771388
2021.197125,1.087771388
2021.202601,1.169520395
2021.202601,1.169520395
2021.202601,1.169520395
2021.205339,0.645230086
2021.205339,0.645230086
2021.205339,0.645230086
2021.208077,0.762690791
2021.208077,0.762690791
2021.208077,0.762690791
2021.210815,1.375548567
2021.210815,1.375548567
2021.210815,1.375548567
2021.213552,0.814302948
2021.213552,0.814302948
2021.213552,0.814302948
2021.21629,0.722623826
2021.21629,0.722623826
2021.21629,0.722623826
2021.221766,0.683908703
2021.221766,0.683908703
2021.221766,0.683908703
2021.224504,0.717000223
2021.224504,0.717000223
2021.224504,0.717000223
2021.227242,0.841175139
2021.227242,0.841175139
2021.227242,0.841175139
2021.229979,0.792899827
2021.229979,0.792899827
2021.229979,0.792899827
2021.232717,0.592567075
2021.232717,0.592567075
2021.232717,0.592567075
2021.235455,0.532638655
2021.235455,0.532638655
2021.235455,0.532638655
2021.240931,0.625643683
2021.240931,0.625643683
2021.240931,0.625643683
2021.243669,0.685361545
2021.243669,0.685361545
2021.243669,0.685361545
2021.246407,0.844589958
2021.246407,0.844589958
2021.246407,0.844589958
2021.249144,0.877290704
2021.249144,0.877290704
2021.249144,0.877290704
2021.251882,0.983997798
2021.251882,0.983997798
2021.251882,0.983997798
2021.257358,0.885198403
2021.257358,0.885198403
2021.257358,0.885198403
2021.260096,0.722506919
2021.260096,0.722506919
2021.260096,0.722506919
2021.262834,0.607676036
2021.262834,0.607676036
2021.262834,0.607676036
2021.265572,0.464181174
2021.265572,0.464181174
2021.265572,0.464181174
2021.268309,0.495657521
2021.268309,0.495657521
2021.268309,0.495657521
2021.271047,0.598048479
2021.271047,0.598048479
2021.271047,0.598048479
2021.276523,0.776285944
2021.276523,0.776285944
2021.276523,0.776285944
2021.279261,0.707019118
2021.279261,0.707019118
2021.279261,0.707019118
2021.281999,0.85260341
2021.281999,0.85260341
2021.281999,0.85260341
2021.284736,0.744829191
2021.284736,0.744829191
2021.284736,0.744829191
2021.287474,0.73668497
2021.287474,0.73668497
2021.287474,0.73668497
2021.290212,0.671432525
2021.290212,0.671432525
2021.290212,0.671432525
2021.295688,0.660744871
2021.295688,0.660744871
2021.295688,0.660744871
2021.298426,0.71049421
2021.298426,0.71049421
2021.298426,0.71049421
2021.301164,1.012715626
2021.301164,1.012715626
2021.301164,1.012715626
2021.303901,0.738228986
2021.303901,0.738228986
2021.303901,0.738228986
2021.306639,0.808635608
2021.306639,0.808635608
2021.306639,0.808635608
2021.312115,0.761989958
2021.312115,0.761989958
2021.312115,0.761989958
2021.314853,0.841653837
2021.314853,0.841653837
2021.314853,0.841653837
2021.317591,0.698701064
2021.317591,0.698701064
2021.317591,0.698701064
2021.320329,0.591866207
2021.320329,0.591866207
2021.320329,0.591866207
2021.323066,0.677094869
2021.323066,0.677094869
2021.323066,0.677094869
2021.325804,0.741153483
2021.325804,0.741153483
2021.325804,0.741153483
2021.33128,0.901676973
2021.33128,0.901676973
2021.33128,0.901676973
2021.334018,0.947956851
2021.334018,0.947956851
2021.334018,0.947956851
2021.336756,0.798769372
2021.336756,0.798769372
2021.336756,0.798769372
2021.339493,0.608692505
2021.339493,0.608692505
2021.339493,0.608692505
2021.342231,0.572706135
2021.342231,0.572706135
2021.342231,0.572706135
2021.344969,0.927517724
2021.344969,0.927517724
2021.344969,0.927517724
2021.350445,0.72935759
2021.350445,0.72935759
2021.350445,0.72935759
2021.353183,0.691751638
2021.353183,0.691751638
2021.353183,0.691751638
2021.355921,0.707907759
2021.355921,0.707907759
2021.355921,0.707907759
2021.358658,0.835116521
2021.358658,0.835116521
2021.358658,0.835116521
2021.361396,0.791322371
2021.361396,0.791322371
2021.361396,0.791322371
2021.364134,0.823247885
2021.364134,0.823247885
2021.364134,0.823247885
2021.36961,0.893913175
2021.36961,0.893913175
2021.36961,0.893913175
2021.372348,0.918940355
2021.372348,0.918940355
2021.372348,0.918940355
2021.375086,0.733263664
2021.375086,0.733263664
2021.375086,0.733263664
2021.377823,0.816492738
2021.377823,0.816492738
2021.377823,0.816492738
2021.380561,0.747476621
2021.380561,0.747476621
2021.380561,0.747476621
2021.386037,0.858102319
2021.386037,0.858102319
2021.386037,0.858102319
2021.388775,0.881152103
2021.388775,0.881152103
2021.388775,0.881152103
2021.391513,0.713766728
2021.391513,0.713766728
2021.391513,0.713766728
2021.394251,0.595113865
2021.394251,0.595113865
2021.394251,0.595113865
2021.396988,0.642029535
2021.396988,0.642029535
2021.396988,0.642029535
2021.399726,0.668101967
2021.399726,0.668101967
2021.399726,0.668101967
2021.405202,0.818296565
2021.405202,0.818296565
2021.405202,0.818296565
2021.40794,0.760768357
2021.40794,0.760768357
2021.40794,0.760768357
2021.410678,0.692350293
2021.410678,0.692350293
2021.410678,0.692350293
2021.413415,0.847764009
2021.413415,0.847764009
2021.413415,0.847764009
2021.416153,1.026581445
2021.416153,1.026581445
2021.416153,1.026581445
2021.418891,0.964894675
2021.418891,0.964894675
2021.418891,0.964894675
2021.424367,0.843037572
2021.424367,0.843037572
2021.424367,0.843037572
2021.427105,0.841581125
2021.427105,0.841581125
2021.427105,0.841581125
2021.429843,0.877353904
2021.429843,0.877353904
2021.429843,0.877353904
2021.43258,0.720365991
2021.43258,0.720365991
2021.43258,0.720365991
2021.435318,0.64523377
2021.435318,0.64523377
2021.435318,0.64523377
2021.440794,0.480775978
2021.440794,0.480775978
2021.440794,0.480775978
2021.443532,0.564034042
2021.443532,0.564034042
2021.443532,0.564034042
2021.44627,0.667136621
2021.44627,0.667136621
2021.44627,0.667136621
2021.449008,0.616499449
2021.449008,0.616499449
2021.449008,0.616499449
2021.451745,0.554918732
2021.451745,0.554918732
2021.451745,0.554918732
2021.454483,0.528843056
2021.454483,0.528843056
2021.454483,0.528843056
2021.459959,0.589027946
2021.459959,0.589027946
2021.459959,0.589027946
2021.462697,0.682386324
2021.462697,0.682386324
2021.462697,0.682386324
2021.465435,0.953813106
2021.465435,0.953813106
2021.465435,0.953813106
2021.468172,1.378002358
2021.468172,1.378002358
2021.468172,1.378002358
2021.47091,1.318465388
2021.47091,1.318465388
2021.47091,1.318465388
2021.473648,0.976436913
2021.473648,0.976436913
2021.473648,0.976436913
2021.479124,0.701905011
2021.479124,0.701905011
2021.479124,0.701905011
2021.481862,0.619226796
2021.481862,0.619226796
2021.481862,0.619226796
2021.4846,0.675645239
2021.4846,0.675645239
2021.4846,0.675645239
2021.487337,0.701116793
2021.487337,0.701116793
2021.487337,0.701116793
2021.490075,0.744169472
